#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m]
1403638134140268800,4.7855225278589453,-2.0172894280983318,0.92421117541953202
1403638134192268800,4.7912945143635239,-2.017410590006798,0.91818805397516901
1403638134240268800,4.7979685492316761,-2.0133073920031181,0.91401197673321
1403638134290268928,4.8009550655875843,-2.002873151512802,0.91165570045725697
1403638134340268800,4.7993271781131588,-1.985633088283699,0.91106874708493801
1403638134390268928,4.7995413124007893,-1.966679902433232,0.91130514570369503
1403638134493268736,4.7982080462157333,-1.925238504262113,0.91395685446557196
1403638134540268800,4.7974173087663674,-1.903256053206579,0.91551971513283803
1403638134592268800,4.796766012514853,-1.877916376440679,0.91699445739743501
1403638134644268800,4.7935020204572369,-1.8506537770709719,0.91842607073350002
1403638134693268736,4.78011962543194,-1.821653555875502,0.92077846509625005
1403638134794268928,4.7692527187649842,-1.7769646727159509,0.92288874493981099
1403638134844268800,4.7601370014519784,-1.755701219398994,0.92433793031373002
1403638134890268928,4.7504382334261646,-1.736101372377588,0.92648103400733395
1403638134942268928,4.7399746569040042,-1.715661383285491,0.92903258334293104
1403638134993268736,4.7292269104302846,-1.6960937232067941,0.93225307228028598
1403638135040268800,4.7170824845883619,-1.677582222441441,0.936254373936935
1403638135092268800,4.6897665889097278,-1.6547036299977409,0.94361704939233404
1403638135141268736,4.6772861472365834,-1.6401684922218711,0.94818069340458
1403638135241268992,4.6563554544759453,-1.6162834260740591,0.95305803757230201
1403638135290268928,4.6473618475981082,-1.6054841710819581,0.953433081936643
1403638135342268672,4.638896258519746,-1.5956396368102459,0.95214486995089698
1403638135393268736,4.631414663906269,-1.588606439044951,0.94943046047408897
1403638135441268992,4.621124530252712,-1.583533898062899,0.94669164291213104
1403638135541268736,4.6181838949855498,-1.5885019655953729,0.93647473610001497
1403638135592268800,4.6181742561516224,-1.5956402196930719,0.93041528520900296
1403638135642268928,4.6186145192099808,-1.6045903653161591,0.92459821881356696
1403638135740268800,4.6251025878910674,-1.625368100489349,0.91515154600072901
1403638135792268800,4.6397055606783919,-1.640407629086176,0.91211155903486796
1403638135842268672,4.646651052956301,-1.653973425465576,0.91213863615914303
1403638135892268800,4.6537115771296849,-1.670093815082071,0.91204840479272697
1403638135940268800,4.6629151597999288,-1.688722908362571,0.91095838650614103
1403638135992268800,4.6697253419048774,-1.70772659303892,0.909334109331985
1403638136043268864,4.6756556880325304,-1.726007403272168,0.90753884025952103
1403638136094268672,4.6883957638910667,-1.7460412533247249,0.905656976042019
1403638136141268736,4.6915067830157744,-1.7611355344709541,0.90687314025972099
1403638136194268672,4.6942711591352682,-1.7780309638865961,0.91105083833094103
1403638136242268672,4.7102312833297679,-1.8000585807496909,0.916205392538331
1403638136339268864,4.7101144790581548,-1.8369589323161899,0.93475083292878702
1403638136393268736,4.7275478729116456,-1.8661042319486301,0.94119794831346903
1403638136443268864,4.7365650590804131,-1.8908247408829151,0.94485610967478695
1403638136543268864,4.7478299711699599,-1.9325742869526259,0.94397370140112802
1403638136593268992,4.7540387970474507,-1.9507727877624521,0.93988482967182096
1403638136643268864,4.7573731188858241,-1.965263793241264,0.93573563939380999
1403638136693268736,4.7598554786298664,-1.9767848594047019,0.93264090325450699
1403638136739268864,4.7621367426462022,-1.9840993053746949,0.93159914164148006
1403638136791268864,4.763151491309201,-1.9875172382753821,0.93378109343876503
1403638136842268672,4.7617644416488618,-1.9868280893767341,0.93804852142378803
1403638136891268608,4.75491085229904,-1.9812773192690221,0.94349645166877905
1403638136941268992,4.7471636661489143,-1.9729911517585941,0.950263004561546
1403638137041268736,4.7310781672981932,-1.9499298206892091,0.96403771071456501
1403638137091268864,4.7226499049476844,-1.9372379306244749,0.96833912022039703
1403638137141268736,4.7129927358193058,-1.923822519928106,0.96889085302247302
1403638137192268800,4.7013892830498074,-1.908685610971421,0.96539535015730005
1403638137443268864,4.6380775996011971,-1.8272010379801971,0.89873360549544701
1403638137543268864,4.6274009701136496,-1.807983608513178,0.85973474229736302
1403638137593268992,4.6192539397427979,-1.7997199071922421,0.84045301073743495
1403638137643268864,4.6127015922356707,-1.79269474656226,0.82121271974130206
1403638137690268672,4.6026819598191366,-1.7842317512168939,0.80461916783408405
1403638137741268992,4.5991922811846244,-1.778091578104708,0.78751334668486395
1403638137792268800,4.5958168173715883,-1.7719478032819429,0.77157625416327402
1403638137841268736,4.5932803943036227,-1.7673576382970839,0.75821712272339203
1403638137890268928,4.5902635971929611,-1.764316353608185,0.74582309901761201
1403638137941268992,4.5878406358218786,-1.763221617768161,0.73519064389317601
1403638137991268864,4.5863125570688608,-1.763060695084971,0.72571344277720296
1403638138040268800,4.585100049842068,-1.762656323805496,0.71765365442569695
1403638138090268928,4.5825862053208617,-1.7607336567356511,0.71133437246001097
1403638138142268928,4.5824085288852476,-1.758746347554434,0.70588653827216796
1403638138242268672,4.5807392745223376,-1.7541327447543249,0.69860492219891401
1403638138293268992,4.580489466523237,-1.753470081896541,0.69573201772422799
1403638138343268864,4.5788793846128879,-1.7540021092612481,0.69390518085405195
1403638138392268800,4.5787369784181289,-1.756667851845936,0.692736833620057
1403638138443268864,4.5789332663066604,-1.758054697231286,0.690714321246371
1403638138543268864,4.5767867107200289,-1.7599206478673941,0.68877203514823604
1403638138596268800,4.5761653343602848,-1.761239879419517,0.688129927143179
1403638138643268864,4.5746266824901438,-1.7621309375129881,0.68751370887617402
1403638138692268800,4.5745674031822761,-1.7622615713970771,0.68746327698116205
1403638138743268608,4.5745967307459541,-1.7621905748230451,0.68747441421915001
1403638138792268800,4.5745842610196874,-1.7621890737778141,0.687400956285392
1403638138842268672,4.574524820619903,-1.7622986829892999,0.68730404420314395
1403638138892268800,4.5745384804453106,-1.7622508308800739,0.68727716951888795
1403638138994268928,4.5745433970661322,-1.762208691252106,0.68721347436204105
1403638139043268864,4.5745173403506501,-1.762253505648433,0.68716398685732705
1403638139095268608,4.5745746203002069,-1.7621175046536901,0.68719150927114303
1403638139143268864,4.5746251154381987,-1.7620229737090249,0.68727077538453096
1403638139194268672,4.5745688494581476,-1.762134919857512,0.68719678564256603
1403638139294268928,4.5745984043922272,-1.7620708642891121,0.68722425777982898
1403638139344268800,4.5745956986948331,-1.7620696072696831,0.68720630411575301
1403638139394268672,4.574558861318522,-1.7621510383007899,0.68717551580476999
1403638139446268672,4.5745950209320432,-1.7620801556304999,0.687225357814924
1403638139496268800,4.5745958965047633,-1.762072378432231,0.68721342514005201
1403638139642268928,4.5745928348776088,-1.762070256889938,0.68719159430244003
1403638139742268928,4.574581916712444,-1.762111477156461,0.68721950763817397
1403638139794268928,4.5745911247418292,-1.7620976287552941,0.68724131041644998
1403638139846268928,4.5745836584040704,-1.762118265487439,0.68724402800495099
1403638139897268736,4.5745964538200603,-1.7620887149747539,0.68725197967457996
1403638139944268800,4.5746040393739191,-1.7620811158420819,0.68727820053199395
1403638139995268864,4.5746087157245663,-1.7620714140234519,0.68728348787947202
1403638140045268736,4.5745945626494029,-1.762098382542775,0.68726229515959303
1403638140097268736,4.5746084146184929,-1.762078765209268,0.68729773150022799
1403638140144268800,4.574619420955524,-1.7620579556824021,0.68731456682343695
1403638140194268672,4.5745997921663113,-1.762083207598595,0.68725882947033701
1403638140244268800,4.5746007854848214,-1.7620848661243389,0.68726801635012902
1403638140296269056,4.5746202444891777,-1.762047675454625,0.68729691321980702
1403638140342268672,4.5746185174984557,-1.7620560858638681,0.68730542715769305
1403638140394268672,4.5746100676138424,-1.762076340333943,0.68730177849867202
1403638140443268864,4.5746161857453878,-1.7620520513965849,0.68728355470046498
1403638140494268928,4.5746196286147773,-1.76205341279064,0.68730588591977504
1403638140544268800,4.5746082419367973,-1.7620825647400189,0.68730499759029995
1403638140595268608,4.5746042602263293,-1.7620822737164239,0.68728195408612303
1403638140644268800,4.574609183318076,-1.76207070557,0.68728458385164404
1403638140696268800,4.5746159816105871,-1.7620523098900449,0.687282966106185
1403638140793268992,4.5746234737266258,-1.7620440608337551,0.68730725338517895
1403638140844268800,4.5746083001661377,-1.762072859384016,0.68728428251594098
1403638140893268736,4.5746226109443082,-1.7620360759010101,0.68728508452846604
1403638140942268928,4.5746131174574147,-1.762070417299731,0.68730610365383304
1403638140993268736,4.574615614374383,-1.762053534640027,0.68728355439331201
1403638141043268864,4.5746062618330194,-1.762084691434201,0.68729846282095297
1403638141094268672,4.5746128847103726,-1.762061293384978,0.68728501147941901
1403638141144268800,4.574626750641924,-1.762042793798263,0.68732295210856997
1403638141194268672,4.5746294557049616,-1.7620186373464799,0.68728580435243802
1403638141244268800,4.5746257092692106,-1.7620271856154961,0.68728324957517595
1403638141295268864,4.5746272370370784,-1.7620260090128139,0.68728929816611095
1403638141346268928,4.5746245928622109,-1.762041362249491,0.68730770202300695
1403638141396268800,4.5746093445113614,-1.7620702197028191,0.68728443775355197
1403638141445268992,4.5746045287227188,-1.7620785972743731,0.68727549438892399
1403638141545268736,4.5746398682339207,-1.762012789884426,0.68733173849856699
1403638141595268608,4.5746296126413508,-1.7620273295307891,0.68730553328567401
1403638141645268992,4.5746138617543188,-1.762058143019088,0.687283680710294
1403638141745268736,4.5746246017172352,-1.762040424810057,0.68730571935408402
1403638141796269056,4.5746300705469274,-1.762030912953596,0.68731588024404
1403638141845268736,4.5746270907461719,-1.76202747256758,0.68729164783767405
1403638141896268800,4.5746101313969696,-1.7620683740570839,0.68728486538132505
1403638141946268672,4.5746298766782099,-1.7620329471063241,0.68731919933908203
1403638141996268800,4.5746292951060132,-1.76203654781165,0.68732373261815005
1403638142046268928,4.5746205031274014,-1.762041683005606,0.68728537672465595
1403638142095268608,4.5745990576538977,-1.7620958476232611,0.68728210018420199
1403638142143268864,4.5746206317497018,-1.762052281453117,0.68730907961277299
1403638142242268672,4.5746035558664087,-1.762095494226259,0.68730665378965405
1403638142295268864,4.5746018781077584,-1.7620890259980251,0.68728318557660395
1403638142342268672,4.5746113379678963,-1.762064891263692,0.68728410580056998
1403638142393268736,4.5746206785622352,-1.762062237328673,0.68733092955541597
1403638142442268928,4.5746088459854706,-1.7620856824773621,0.68731515770125295
1403638142543268864,4.5746153946577444,-1.762065665314948,0.68730861874619098
1403638142592268800,4.5746276728762227,-1.762033175723108,0.68730728974808297
1403638142642268928,4.5746191722699177,-1.7620495458428249,0.68729493305999201
1403638142692268800,4.5746117178062624,-1.7620697721315539,0.68729682627816602
1403638142744268800,4.574621835947223,-1.762039065046344,0.68728720295089896
1403638142794268928,4.5746231075324504,-1.7620560023510521,0.68733108364202999
1403638142844268800,4.5746036923319462,-1.762095766957003,0.68730801328982305
1403638142894268672,4.5746285380990068,-1.7620216857354789,0.68728724842673605
1403638142993268736,4.5746248870268333,-1.76203076308645,0.68728637756183497
1403638143047268864,4.5746284692733603,-1.7620313896354061,0.68730790016058696
1403638143095268608,4.5746175077795037,-1.762051750495975,0.68729034382379495
1403638143144268800,4.5746253186373256,-1.762038900453758,0.68730644984506895
1403638143195268864,4.5746355382791766,-1.76200270572788,0.68728550148974499
1403638143244268800,4.5746190313259394,-1.7620534866093469,0.68730268385753801
1403638143296269056,4.5746173172503699,-1.7620521002357981,0.68729002964188901
1403638143345268736,4.5746135258504017,-1.7620750601511519,0.68731846917107597
1403638143396268800,4.5746149432688918,-1.762072342176296,0.68732055470718201
1403638143446268672,4.5746235993977091,-1.7620262124132691,0.68726926363777396
1403638143547268864,4.5745927976114169,-1.7621123183388121,0.68728257507375001
1403638143644268800,4.5746199786095261,-1.762042352425979,0.68728387567523996
1403638143694268672,4.5746284503202403,-1.7620211464886579,0.68728558520529603
1403638143742268928,4.5746263652301931,-1.7620222242595429,0.68727618531422896
1403638143793268992,4.5746236048279991,-1.762040279679191,0.68729979324744594
1403638143844268800,4.5746229365040039,-1.7620354616079781,0.68728558520529603
1403638143893268736,4.5746260115072976,-1.7620306608914591,0.68729248553840505
1403638143944268800,4.5746266082477334,-1.762028396806099,0.687290935752912
1403638143994268928,4.5746206057061931,-1.762052130298067,0.68730860528363802
1403638144044268800,4.5746308747970259,-1.762037369301831,0.687334406086056
1403638144095268608,4.5746233459626824,-1.762035310307092,0.68728756194776097
1403638144146268928,4.5746357233082131,-1.7620040522512099,0.68728946233205901
1403638144194268672,4.5746294381758856,-1.762029358635778,0.68730895060630204
1403638144298268672,4.5746201982885619,-1.762045863836107,0.68729272533671104
1403638144342268672,4.5746288622537401,-1.7620138889249679,0.687272169120559
1403638144396268800,4.5746233674872627,-1.7620455278622209,0.68730983612353003
1403638144445268992,4.5746191256674296,-1.762045422712432,0.68728573130338899
1403638144497268992,4.5746407809199949,-1.761998827175141,0.68730660291229995
1403638144546268928,4.5746103811548924,-1.762067824961866,0.687285080711869
1403638144598268672,4.5746434583777624,-1.761992488520479,0.687307931497389
1403638144644268800,4.5746094246357218,-1.762071237866031,0.68728709627471196
1403638144742268928,4.5746137658639912,-1.7620638272312259,0.68729546508991901
1403638144793268992,4.5746184249834014,-1.762052934680673,0.68729807413245902
1403638144844268800,4.5746352138151467,-1.7620141842734109,0.68730856161295095
1403638144895268864,4.5746013201699292,-1.7621132382235569,0.68733254268594801
1403638144945268992,4.5746244806634273,-1.762039923299491,0.68730395059661997
1403638145044268800,4.5746141257400481,-1.7620683242959261,0.68730724121405495
1403638145095268608,4.5746291861543291,-1.762030336358037,0.68730965182245696
1403638145143268864,4.5746214763448236,-1.762049438892682,0.68730767067006404
1403638145195268864,4.5746276861504596,-1.762033313300456,0.68730766275659805
1403638145246268672,4.5746219848939793,-1.76203892817968,0.68728774460818498
1403638145346268928,4.5746284246360842,-1.7620258175865029,0.68729556799392799
1403638145396268800,4.5746156763823267,-1.7620628696707079,0.68730414309750198
1403638145497268992,4.5746238844417428,-1.762032879914998,0.68728532364537998
1403638145543268864,4.5746166048684529,-1.7620485637756029,0.68727835235451695
1403638145596268800,4.5746224695573057,-1.762047268494537,0.68730855566319804
1403638145694268672,4.5746166285654093,-1.7620682166135311,0.68732109619206205
1403638145794268928,4.5746191799825464,-1.762063180249267,0.68732453834595197
1403638145846268928,4.5746324231944628,-1.762023287953645,0.68731259118988997
1403638145896268800,4.5746221627797281,-1.762058128053382,0.687330374522514
1403638145946268672,4.5746276191569244,-1.7620349138682181,0.68731075592566304
1403638146046268928,4.5746246170308602,-1.762050948032869,0.68732862188573696
1403638146096268800,4.5746192554466507,-1.7620560567403329,0.68730951790741002
1403638146142268928,4.5746172656578654,-1.7620684992845399,0.68732529533622599
1403638146192268800,4.5746276048327514,-1.762034554025953,0.68730989510033702
1403638146242268672,4.5746203291727374,-1.7620642011364001,0.68733322081488302
1403638146292268800,4.5746312736531394,-1.7620357078093269,0.68733304883353397
1403638146343268864,4.5746226789226379,-1.762056652079325,0.68733007970092397
1403638146395268864,4.5746260191713599,-1.762057759132333,0.68735128306527005
1403638146446268672,4.5746268282905467,-1.762055312794838,0.68735053345722996
1403638146543268864,4.5746325567121131,-1.7620387927962069,0.68734696044376198
1403638146595268608,4.57463376749351,-1.7620498907420921,0.68737784014766301
1403638146645268992,4.5746390296634996,-1.7620306714293379,0.68736578948228899
1403638146696268800,4.5746348072880734,-1.762042915979938,0.68736856997437301
1403638146794268928,4.5746412110654946,-1.7620317784269299,0.68738046992171598
1403638146845268736,4.574643967587809,-1.762028283124998,0.687388408843709
1403638146895268864,4.5746478134856172,-1.762020791254036,0.68739381460511095
1403638146943268864,4.5746408871326016,-1.762031984849272,0.68737909393279994
1403638146992268800,4.5746429360227854,-1.7620362391568101,0.68739985321454899
1403638147042268672,4.5746425782575937,-1.7620381812018431,0.68740205025328405
1403638147093268992,4.5746446370840106,-1.7620329035757449,0.68740219673730596
1403638147142268928,4.5746495466580193,-1.7620314323593811,0.68742664620079397
1403638147192268800,4.5746493280569709,-1.7620254874143491,0.68741252426229205
1403638147292268800,4.5746842474450728,-1.7619262490870109,0.687393928315848
1403638147343268864,4.5746974298622431,-1.7618790534302231,0.68736581097174398
1403638147393268736,4.5747190906269397,-1.761820668893564,0.68736116791566604
1403638147443268864,4.5747145154730831,-1.761833937855225,0.68736417982639797
1403638147544268800,4.5747316410539653,-1.761807043519922,0.68740228126372105
1403638147595268608,4.574720442352147,-1.7618384879812941,0.68740741122809301
1403638147645268992,4.5747231281797793,-1.7618387776174591,0.68742316002840598
1403638147743268608,4.5746132718777686,-1.762160287009642,0.68750185597540003
1403638147794268928,4.5745964042837359,-1.7622272374210439,0.68755209408581097
1403638147842268672,4.5745801444940462,-1.762269579245072,0.68755238329732904
1403638147896268800,4.5746857532903036,-1.7619593999436809,0.687474289583068
1403638147944268800,4.5747427009153494,-1.761841712583655,0.68753972498052096
1403638148044268800,4.5761994500386463,-1.761171944747659,0.68817485269385203
1403638148096268800,4.5767834303817887,-1.760131358128977,0.68921080105794397
1403638148144268800,4.5786084829236344,-1.7591387635036999,0.69123263259932499
1403638148195268864,4.5811374025416356,-1.757262761084347,0.695338235038785
1403638148295268864,4.5880312055260699,-1.7514205201166171,0.70964474132217403
1403638148346268928,4.5921599104187694,-1.7480960941064361,0.72003693603661101
1403638148394268672,4.5957264739591244,-1.744296508135907,0.73263906723644301
1403638148446268672,4.6009116755890309,-1.7407773789286249,0.74941879707446002
1403638148497268992,4.6056398551732709,-1.7373075033236001,0.77067815196645795
1403638148545268736,4.610567510337483,-1.7341970680054399,0.79480933870454096
1403638148644268800,4.6172416033255379,-1.7274127828499679,0.84475746460226597
1403638148694268672,4.6204917398572691,-1.723481538430031,0.86522466956709798
1403638148743268608,4.6237944788728154,-1.719528922836014,0.87869725376608698
1403638148794268928,4.6273603793117717,-1.715601433083727,0.88643238751332798
1403638148844268800,4.6321897666053848,-1.711912524747371,0.88824904011320605
1403638148894268672,4.6357260477441216,-1.7074815153575069,0.88638330072707505
1403638148996268800,4.6450363232103502,-1.6976769580321189,0.88090429824111705
1403638149046268928,4.6493643644817553,-1.69160129409088,0.88065691737970997
1403638149094268672,4.6523670209236299,-1.684449405446518,0.88371996819993803
1403638149144268800,4.6570461278034427,-1.6767464172443289,0.88999510939139204
1403638149193268736,4.6621973725803727,-1.668559864375704,0.89878277150750296
1403638149243268608,4.6680304975872229,-1.6596458813937791,0.911202332684941
1403638149296269056,4.6737543183824846,-1.6492876778847809,0.927735606435236
1403638149394268672,4.6862061054485498,-1.628913128316555,0.96361447479336904
1403638149444268800,4.6913582698411904,-1.6171459948097211,0.98268769796006505
1403638149544268800,4.7030750153277383,-1.5938132473011331,1.0178587321379171
1403638149594268672,4.7087443835526308,-1.581771183882458,1.0338008355677879
1403638149644268800,4.7151515090389982,-1.5700729075658459,1.048544505062462
1403638149695268864,4.7205664718502618,-1.557711773741377,1.062528956769611
1403638149746268672,4.725796458411506,-1.5453073608499179,1.075185164176373
1403638149846268928,4.7364204427676686,-1.5211590024928441,1.0950646316572239
1403638149897268736,4.7410500632600749,-1.508704938396765,1.1027221988879909
1403638149995268864,4.749481802829032,-1.4848112945524761,1.113562518193365
1403638150045268736,4.7535485505635089,-1.472672835217486,1.1171334601603879
1403638150096268800,4.7575529653759112,-1.4602948982218931,1.1194681716444621
1403638150143268864,4.7611006561637126,-1.4489492739795691,1.1204707916573451
1403638150194268672,4.7638623932425386,-1.436354328693312,1.1204004502488329
1403638150296269056,4.7702106490270868,-1.410370187948746,1.1158627949493269
1403638150344268800,4.7715429049954112,-1.3975453025018629,1.1115315372725929
1403638150395268864,4.7730082381997843,-1.3836541973426391,1.1055244520649641
1403638150445268992,4.7733602124299264,-1.3695122169162439,1.098398285175094
1403638150495268864,4.7698624991504488,-1.3537777180066779,1.090352304857003
1403638150543268864,4.768112669314184,-1.33895757361208,1.0820516407206691
1403638150596268800,4.7668443031552439,-1.3216808394010291,1.0721392341799401
1403638150644268800,4.7654746165537336,-1.3049423149966171,1.0635828138538721
1403638150743268608,4.7617302072082497,-1.268491181296477,1.051627887492274
1403638150792268800,4.7595394300587932,-1.2481450569563091,1.0484753022116799
1403638150843268864,4.7569237858536271,-1.225979730754742,1.047660701332344
1403638150894268672,4.747933699296274,-1.2010453665258869,1.0496604632179021
1403638150944268800,4.7467711324253887,-1.1779420368119731,1.0527856545163921
1403638151044268800,4.7446396699939601,-1.1272737720642261,1.064200093924534
1403638151093268992,4.7433197096519679,-1.100558724677404,1.071413080312891
1403638151142268928,4.7418639832897558,-1.0734878536863159,1.0778617188583901
1403638151193268736,4.7413553973851119,-1.0455558329545429,1.082939873561223
1403638151296269056,4.7314844638216522,-0.98439050337734502,1.090159589029817
1403638151343268864,4.7291511005643017,-0.95631923015648002,1.0913640973469041
1403638151397268736,4.7274344827042709,-0.92363962163603497,1.0910479027018161
1403638151446268672,4.7239134593311407,-0.89336632507240599,1.0893998744272211
1403638151495268864,4.7212709916299316,-0.86221282383860698,1.0863523670911479
1403638151547268864,4.7184155321951762,-0.83065140057629605,1.082295456573074
1403638151596268800,4.7055410030708851,-0.79716737736860399,1.0786866144313869
1403638151695268864,4.6972671054106039,-0.73260879166336601,1.073497944060698
1403638151743268608,4.6908460072263489,-0.70139562809339395,1.073319184530181
1403638151796269056,4.6849699884606277,-0.66610569466518799,1.0748403562965041
1403638151844268800,4.6785894196813071,-0.63371453617301698,1.077859095466958
1403638151895268864,4.673479614815256,-0.59884603053533203,1.0825508088340019
1403638151994268928,4.6536721605299451,-0.53113384601542601,1.097490312812673
1403638152042268672,4.6411770923740221,-0.49685402768898101,1.1077737418403919
1403638152093268992,4.6347283479285677,-0.46144205350162698,1.1196537883936131
1403638152144268800,4.6260622201999242,-0.42648237007590001,1.133085947146165
1403638152195268864,4.6173107833921394,-0.39051250144873101,1.1479916929418279
1403638152295268864,4.5868067745244048,-0.31807615878522599,1.177111193951905
1403638152343268864,4.5758758688844807,-0.28266490146432599,1.1888325451035919
1403638152395268864,4.5656755492535011,-0.245662023874993,1.199474575222047
1403638152445268992,4.5540454431677491,-0.208333808344212,1.2080748004292541
1403638152495268864,4.5430214819987231,-0.170323069272758,1.2148770921462699
1403638152542268672,4.5304738920537098,-0.13488767307699401,1.2196226152851599
1403638152594268672,4.5176221740134546,-0.096037503690135001,1.2226749284311871
1403638152644268800,4.4903458054814838,-0.057191046816594003,1.224631911044294
1403638152695268864,4.4776153700778476,-0.016989212185835,1.2240183203733519
1403638152794268928,4.4489098859031602,0.061542802224488997,1.219884582457202
1403638152844268800,4.433907624252333,0.101996388297328,1.2163135959627069
1403638152895268864,4.41745886456133,0.14411167610192799,1.2125866766764779
1403638152944268800,4.4007279354834479,0.18477850505903601,1.209970147453822
1403638153044268800,4.3522890267306593,0.26937995014835397,1.211609773483016
1403638153097268736,4.334538659234962,0.31338255821443101,1.2156769238769141
1403638153145268992,4.3175445076723884,0.35582156401412801,1.221208285329946
1403638153196268800,4.3001912928712427,0.39896002523282398,1.2291626339942561
